POS
"(1.1345906, 1.9344257, 7.208725)"
"(-1.0467943, 6.9222465, 11.7204895)"
"(6.9352145, 8.587648, 2.2279334)"
"(-1.0309588, 9.829547, 3.0072966)"
"(6.124331, 11.94032, 4.7227287)"
"(4.7686057, 2.1002698, -0.8258013)"
"(-0.029810213, 1.6836195, 5.763514)"
"(2.1020432, 8.599771, 8.702094)"
"(2.8180232, 5.781986, 0.015482928)"
"(3.9939034, 11.64201, 7.2229733)"
"(9.138678, 0.48134315, 10.879367)"
"(2.902657, -0.7036229, -0.955049)"
"(0.62305826, 0.5436248, -0.32117483)"
"(4.0079308, 6.700092, 1.7607771)"
"(10.2810335, 1.6993535, 11.7257595)"
"(9.837102, 2.3044138, 6.0203176)"
"(4.7629447, -1.0813912, 5.194673)"
"(9.885354, 8.381725, 8.312078)"
"(1.765112, 8.361532, 4.511089)"
"(-0.32825655, 6.1586986, 9.677589)"
"(0.7561832, 0.3285568, 10.513942)"
"(7.3010144, -0.95876867, 10.729528)"
"(7.199617, 12.582336, 1.2453405)"
"(-1.3936236, 3.6127036, 10.068008)"
"(6.723898, 12.125134, 0.8791717)"
"(6.8556404, 11.3609, 4.8148856)"
"(5.075039, -1.7262762, 3.1500452)"
"(12.009361, 4.3401275, -0.23139197)"
"(5.582897, 8.772155, 8.53886)"
"(8.827435, 9.17467, 2.7516408)"
"(6.9416003, 8.735955, 7.5421653)"
"(2.1071277, 9.895023, -0.47229668)"
"(10.175162, 9.71521, 0.1357572)"
"(11.191002, 2.7846038, 8.04017)"
"(4.023271, 7.1028876, 4.115402)"
"(-0.8962092, 8.673888, -0.4782306)"
"(2.9861267, 8.878785, 7.9370346)"
